artist,date,year,dayofweek,weekend,starttime,endtime,durationminutes,stage,mainstage
Thierry von der Warth,2019-07-19,2019,Friday,Weekend 1,22:00:00,00:30:00,150,moosebar,False
Feest DJ Lucki Luc,2019-07-19,2019,Friday,Weekend 1,20:30:00,22:00:00,90,moosebar,False
De Romeo's,2019-07-19,2019,Friday,Weekend 1,20:00:00,20:30:00,30,moosebar,False
Feest DJ Lucki Luc,2019-07-19,2019,Friday,Weekend 1,18:00:00,20:00:00,120,moosebar,False
Surprise,2019-07-19,2019,Friday,Weekend 1,17:00:00,18:00:00,60,moosebar,False
DJ Mr. E,2019-07-19,2019,Friday,Weekend 1,14:00:00,17:00:00,180,moosebar,False
The Chainsmokers,2019-07-19,2019,Friday,Weekend 1,23:50:00,00:50:00,60,mainstage,True
Tiesto,2019-07-19,2019,Friday,Weekend 1,22:50:00,23:50:00,60,mainstage,True
Steve Aoki,2019-07-19,2019,Friday,Weekend 1,21:50:00,22:50:00,60,mainstage,True
Don Diablo,2019-07-19,2019,Friday,Weekend 1,20:50:00,21:50:00,60,mainstage,True
Black Coffee,2019-07-19,2019,Friday,Weekend 1,19:50:00,20:50:00,60,mainstage,True
Oliver Heldens,2019-07-19,2019,Friday,Weekend 1,18:50:00,19:50:00,60,mainstage,True
ALOK,2019-07-19,2019,Friday,Weekend 1,17:50:00,18:50:00,60,mainstage,True
DJ Diesel,2019-07-19,2019,Friday,Weekend 1,16:50:00,17:50:00,60,mainstage,True
Hugel,2019-07-19,2019,Friday,Weekend 1,15:50:00,16:50:00,60,mainstage,True
Amelie Lens,2019-07-19,2019,Friday,Weekend 1,14:50:00,15:50:00,60,mainstage,True
Carl Cox,2019-07-19,2019,Friday,Weekend 1,12:00:00,14:50:00,170,mainstage,True
15Y Spectacle,2019-07-19,2019,Friday,Weekend 1,00:50:00,01:00:00,10,mainstage,True
Martin Garrix,2019-07-19,2019,Friday,Weekend 1,23:15:00,01:00:00,105,lotus,False
Bebe Rexha,2019-07-19,2019,Friday,Weekend 1,22:15:00,23:00:00,45,lotus,False
Salvatore Ganacci,2019-07-19,2019,Friday,Weekend 1,21:00:00,22:00:00,60,lotus,False
Louis The Child,2019-07-19,2019,Friday,Weekend 1,20:00:00,21:00:00,60,lotus,False
Vintage Culture,2019-07-19,2019,Friday,Weekend 1,19:00:00,20:00:00,60,lotus,False
Dyro b2b Loopers,2019-07-19,2019,Friday,Weekend 1,18:00:00,19:00:00,60,lotus,False
Brooks b2b Julian Jordan,2019-07-19,2019,Friday,Weekend 1,17:00:00,18:00:00,60,lotus,False
Dubvision b2b Raiden,2019-07-19,2019,Friday,Weekend 1,16:15:00,17:00:00,45,lotus,False
Blinders b2b TV Noise,2019-07-19,2019,Friday,Weekend 1,15:30:00,16:15:00,45,lotus,False
Bart B more,2019-07-19,2019,Friday,Weekend 1,14:45:00,15:30:00,45,lotus,False
Infuze,2019-07-19,2019,Friday,Weekend 1,14:00:00,14:45:00,45,lotus,False
Todd Helder b2b CMC$,2019-07-19,2019,Friday,Weekend 1,13:00:00,14:00:00,60,lotus,False
Eauxmar b2b Osrin,2019-07-19,2019,Friday,Weekend 1,12:00:00,13:00:00,60,lotus,False
Roy Rosenfeld,2019-07-19,2019,Friday,Weekend 1,21:30:00,23:30:00,120,leaf,False
Guy Mantzur,2019-07-19,2019,Friday,Weekend 1,19:30:00,21:30:00,120,leaf,False
Guy J,2019-07-19,2019,Friday,Weekend 1,17:30:00,19:30:00,120,leaf,False
Sebastien Leger,2019-07-19,2019,Friday,Weekend 1,15:30:00,17:30:00,120,leaf,False
Hermanez,2019-07-19,2019,Friday,Weekend 1,12:30:00,15:30:00,180,leaf,False
Benny Benassi,2019-07-19,2019,Friday,Weekend 1,23:00:00,00:00:00,60,l'orangerie,False
The Magician,2019-07-19,2019,Friday,Weekend 1,22:00:00,23:00:00,60,l'orangerie,False
Sunnery James & Ryan Marciano,2019-07-19,2019,Friday,Weekend 1,20:00:00,22:00:00,120,l'orangerie,False
Sam Feldt,2019-07-19,2019,Friday,Weekend 1,18:30:00,20:00:00,90,l'orangerie,False
Lucas & Steve,2019-07-19,2019,Friday,Weekend 1,17:30:00,18:30:00,60,l'orangerie,False
Double Pleasure,2019-07-19,2019,Friday,Weekend 1,16:00:00,17:30:00,90,l'orangerie,False
Bruno Martini,2019-07-19,2019,Friday,Weekend 1,15:00:00,16:00:00,60,l'orangerie,False
Chus & Ceballos,2019-07-19,2019,Friday,Weekend 1,14:00:00,15:00:00,60,l'orangerie,False
